job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing,salary_avg,salary_range,experience_bucket,skill_count,skill_AI,skill_SQL,skill_Java,skill_API,skill_Python,skill_Excel,skill_Agile,skill_REST,skill_Security,skill_CI_CD,skill_AWS,skill_Linux,skill_Docker,skill_Scrum,skill_ERP,skill_DevOps,skill_Git,skill_React,skill_CRM,skill_JavaScript,has_cloud,has_ai_ml,has_devops,has_data,posted_month,posted_week,job_level_Intern,job_level_Junior,job_level_Mid,job_level_Senior,job_level_ManagerPlus,location_Hanoi,location_HCM,location_DaNang,location_Other,cat_UIUX,cat_Fullstack,cat_AIML,cat_Other,cat_Sales,cat_SysAdmin,cat_BA,cat_QA,cat_Backend,cat_ProjectMgr,cat_ITMgr,cat_DevOps,cat_Mobile,cat_Security,cat_Frontend,cat_ERP,cat_ProductMgr,cat_DataAnalyst,cat_ITSupport,cat_Game,cat_DataEngineer,cat_Consultant,cat_Embedded,cat_Cloud,cat_Architect,cat_DBA,cat_Blockchain
QA/Tester,CÔNG TY TNHH GT LINE Á CHÂU,Ho Chi Minh City,2026-06-02,,,,Full-time,,5.0,,topcv,True,,,3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERP/CRM Specialist,CHI NHÁNH TẠI THÀNH PHỐ HÀ NỘI – CÔNG TY TNHH REERACOEN VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,5.0,,topcv,True,,,3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Other,CÔNG TY TNHH BPO BLUENOVA SOLUTIONS,Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công Ty TNHH QuestX,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERP/CRM Specialist,360 CORP,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,ERP,topcv,True,,,1-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERP/CRM Specialist,Công ty Cổ phần Tập đoàn OSB,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Solution Architect,CÔNG TY TNHH ALOHA CONSULTING GROUP,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fullstack/Software Engineer,Công ty cổ phần tập đoàn công nghệ Quảng Ích,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty Cổ phần Phần mềm Việt Quốc tế (VSII),Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Manager,Công Ty TNHH MTV Viễn Thông Quốc Tế FPT,Ho Chi Minh City,2026-06-02,,,,Full-time,,5.0,,topcv,True,,,3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty cổ phần giải pháp First Trust Việt Nam,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,CÔNG TY TNHH MICROTEC VIỆT NAM,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,Công ty TNHH Giáo Dục IZONE,Hanoi,2026-06-02,,,,Full-time,,1.0,"Git, Java, SQL, Junit, Spring Boot, Redis",topcv,True,,,0-1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY CỔ PHẦN CHỐNG LÃO HÓA DR. EYE,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,Photoshop,topcv,True,,,1-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,Công ty TNHH Gem Craftory Agency,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,CÔNG TY TNHH SALOMON EDUCATION,Hanoi,2026-06-02,,,,Full-time,,2.0,"MySQL, PHP",topcv,True,,,1-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ AIT,Hanoi,2026-06-02,,,,Full-time,,2.0,SQL,topcv,True,,,1-3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY TNHH GIẢI PHÁP BRAIN TECH,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,CÔNG TY CỔ PHẦN ESTUARY,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,"CSS, Git, HTML, Javascript, React",topcv,True,,,0-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CITEK ISD,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,CÔNG TY CỔ PHẦN CITEK ISD,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,SQL,topcv,True,,,0-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Manager,Công ty cổ phần Dược Phẩm Otsuka Việt Nam,Ho Chi Minh City,2026-06-02,,,,Full-time,,5.0,,topcv,True,,,3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA/Tester,CÔNG TY TNHH GIẢI PHÁP BRAIN TECH,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI/ML Engineer,Công ty TNHH SETA international Việt Nam,Hanoi,2026-06-02,,,,Full-time,,0.0,Machine Learning,topcv,True,,,0-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,CÔNG TY CỔ PHẦN FUJINET SYSTEMS,Ho Chi Minh City,2026-06-02,,,,Full-time,,1.0,ASP.NET,topcv,True,,,0-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA/Tester,Công ty TNHH Thiết kế T&T,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,CÔNG TY TNHH NHA KHOA KIM,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,"Git, Javascript, TypeScript, React, Figma",topcv,True,,,1-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps/Infra Engineer,Zen8Labs,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA/Tester,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VÀ THƯƠNG MẠI SOFTDREAMS,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AI/ML Engineer,CÔNG TY CỔ PHẦN KINH DOANH BẤT ĐỘNG SẢN JDI LAND,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NEWWAY,Hanoi,2026-06-02,,,,Full-time,,1.0,"REST, Vue",topcv,True,,,0-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Backend Developer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ NEWWAY,Hanoi,2026-06-02,,,,Full-time,,2.0,PHP,topcv,True,,,1-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,Chi nhánh Công ty Cổ phần tầm nhìn Quốc tế Aladdin,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,Active Directory,topcv,True,,,1-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ CARO,Hanoi,2026-06-02,,,,Full-time,,3.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Security Engineer,"TEQNOLOGICAL ASIA Co., Ltd",Ho Chi Minh City,2026-06-02,,,,Full-time,,3.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,CÔNG TY CỔ PHẦN GS HOLDING,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QA/Tester,Công ty cổ phần Sphinx,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Công ty Cổ phần Quảng cáo FPT Adtrue,Hanoi,2026-06-02,,,,Full-time,,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Product Manager/Owner,CÔNG TY CỔ PHẦN BLUE SKY TRAVEL,Ho Chi Minh City,2026-06-02,,,,Full-time,,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN PHẦN MỀM LUVINA,Hanoi,2026-06-02,,,,Full-time,,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI/ML Engineer,CÔNG TY CỔ PHẦN THÔNG TIN THƯƠNG HIỆU,Hanoi,2026-06-02,,,,Full-time,,1.0,Wordpress,topcv,True,,,0-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY CỔ PHẦN CÔNG NGHỆ CITEK,Ho Chi Minh City,2026-06-01,,,,Full-time,,5.0,,careerviet,True,,,3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consultant,QTSC - CÔNG TY TNHH MTV PHÁT TRIỂN CÔNG VIÊN PHẦN MỀM QUANG TRUNG,Ho Chi Minh City,2026-06-01,,,,Full-time,,,,careerviet,True,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Backend Developer,"HD SAISON Finance Co., Ltd",Ho Chi Minh City,2026-06-01,,,,Full-time,,4.0,,careerviet,True,,,3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Manager,Công ty Cổ phần Dược phẩm Cửu Long,Ho Chi Minh City,2026-06-01,,,,Full-time,,5.0,,careerviet,True,,,3-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System/Network Admin,CareerViet,Ho Chi Minh City,2026-06-01,,,,Full-time,,3.0,,careerviet,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,CÔNG TY CỔ PHẦN VNETWORK,Ho Chi Minh City,2026-06-01,,,,Full-time,,,,careerviet,True,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Manager,Công Ty Tài Chính TNHH Một Thành Viên Quốc Tế Việt Nam JACCS,Ho Chi Minh City,2026-06-01,20000000.0,25000000.0,VND,Full-time,,2.0,,careerviet,False,22500000.0,20-30M,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,Anheuser-Busch InBev (AB InBev),Ho Chi Minh City,2026-06-01,,,,Full-time,,1.0,,careerviet,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,Công ty Easia Travel,Hanoi,2026-06-01,,,,Full-time,,1.0,,careerviet,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,Starbucks Vietnam,Ho Chi Minh City,2026-06-01,,,,Full-time,,,,careerviet,True,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI/ML Engineer,Công ty TNHH Sài Gòn Stec,Other,2026-06-01,15000000.0,23000000.0,VND,Full-time,,1.0,,careerviet,False,19000000.0,15-20M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embedded Engineer,Tập Đoàn Karofi Holding,Hanoi,2026-06-01,,,,Full-time,,3.0,,careerviet,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
System/Network Admin,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hanoi,2026-06-01,,,,Full-time,,3.0,,careerviet,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERP/CRM Specialist,Tập Đoàn Lộc Trời,Ho Chi Minh City,2026-06-01,,,,Full-time,,3.0,,careerviet,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Công ty TNHH Cadena Việt Nam,Ho Chi Minh City,2026-06-01,,,,Full-time,,3.0,,careerviet,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,CÔNG TY TNHH PIXEL PERFECT,Ho Chi Minh City,2026-06-01,30000000.0,45000000.0,VND,Full-time,,4.0,"Java, php, iOS, JavaScript, Node.js",careerviet,False,37500000.0,30-50M,3-5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps/Infra Engineer,Ngân Hàng TMCP Quân Đội,Hanoi,2026-06-01,,,,Full-time,,,,careerviet,True,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Developer,DTS Software Vietnam,Hanoi,2026-06-01,,,,Full-time,,,C++,itviec,True,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DevOps/Infra Engineer,Zen8Labs,Hanoi,2026-06-01,,,,Full-time,,0.8,"DevOps, Python, Linux, Terraform, CI/CD, AWS",itviec,True,,,0-1,6,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,NGS,Hanoi,2026-06-01,,,,Full-time,,0.8,"Python, HTML, Kafka",itviec,True,,,0-1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-06,2026-W23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,FPT Digital,Hanoi,2026-06-01,,,,Full-time,Intern,,"English, SQL",itviec,True,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-06,2026-W23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
